ReleaseID,LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,IsBuggy
3,24,5,2,2,0,4,1,1,24,0,24,24,0,no
2,24,5,2,2,0,4,1,1,24,0,24,24,0,no
1,15,6,0,0,0,3,1,1,15,0,15,15,0,no
2,15,6,0,0,0,3,1,1,15,0,15,15,0,no
3,15,6,0,0,0,3,1,1,15,0,15,15,0,no
4,15,6,0,0,0,3,1,1,15,0,15,15,0,no
5,15,6,0,0,0,3,1,1,15,0,15,15,0,no
3,14,2,3,2,0,4,1,1,14,0,14,14,0,no
5,14,2,3,2,0,4,1,1,14,0,14,14,0,no
4,14,2,3,2,0,4,1,1,14,0,14,14,0,no
4,49,4,21,5,0,2,1,1,49,0,49,49,0,no
5,49,4,21,5,0,2,1,1,49,0,49,49,0,no
2,25,7,5,3,0,2,1,1,25,0,25,25,0,no
1,25,7,5,3,0,2,1,1,25,0,25,25,0,no
5,25,7,5,3,0,2,1,1,25,0,25,25,0,no
4,25,7,5,3,0,2,1,1,25,0,25,25,0,no
3,25,7,5,3,0,2,1,1,25,0,25,25,0,no
3,27,6,7,4,0,2,1,1,27,0,27,27,0,yes
4,27,6,7,4,0,2,2,2,27,0,27,13.5,0,no
5,27,6,7,4,0,2,2,2,27,0,27,13.5,1,no
2,10,1,1,1,0,4,1,1,10,0,10,10,0,no
1,10,1,1,1,0,4,1,1,10,0,10,10,0,no
4,10,1,1,1,0,4,1,1,10,0,10,10,0,no
3,10,1,1,1,0,4,1,1,10,0,10,10,0,no
5,10,1,1,1,0,4,1,1,10,0,10,10,0,no
4,44,1,14,4,0,4,1,1,44,0,44,44,0,no
5,44,1,14,4,0,4,1,1,44,0,44,44,0,no
5,26,2,8,3,0,6,1,1,26,0,26,26,0,no
5,9,1,4,1,0,0,1,1,9,0,9,9,0,no
4,9,1,4,1,0,0,1,1,9,0,9,9,0,no
4,26,2,8,3,0,6,1,1,26,0,26,26,0,no
2,50,5,11,3,0,1,7,2,50,0,37,7.1429,0,no
1,48,5,10,2,0,1,6,2,48,0,37,8,0,no
1,26,0,3,3,0,15,1,1,26,0,26,26,0,no
3,39,2,12,3,0,6,2,2,63,24,63,43.5,0,yes
5,40,2,12,3,0,6,3,2,64,24,63,29.3333,1,no
4,40,2,12,3,0,6,3,2,64,24,63,29.3333,0,no
1,37,2,9,3,0,6,3,3,37,0,37,12.3333,0,no
3,6,1,2,1,0,1,1,1,6,0,6,6,0,no
4,6,1,2,1,0,1,1,1,6,0,6,6,0,no
5,6,1,2,1,0,1,1,1,6,0,6,6,0,no
3,10,1,2,2,0,0,2,1,10,0,6,5,0,no
5,10,1,2,2,0,0,2,1,10,0,6,5,1,no
4,10,1,2,2,0,0,2,1,10,0,6,5,1,no
1,11,6,3,2,0,2,1,1,11,0,11,11,0,no
3,10,1,2,2,0,0,1,1,10,0,10,10,0,no
5,10,1,2,2,0,0,1,1,10,0,10,10,0,no
4,10,1,2,2,0,0,1,1,10,0,10,10,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,40,2,18,18,0,0,5,2,40,0,20,8,0,no
2,20,2,8,8,0,0,1,1,20,0,20,20,0,no
5,40,2,18,18,0,0,5,2,40,0,20,8,0,no
4,40,2,18,18,0,0,5,2,40,0,20,8,0,no
1,20,2,8,8,0,0,1,1,20,0,20,20,0,no
2,15,2,7,3,0,3,5,4,15,0,7,3,0,no
1,7,2,2,1,0,1,3,3,7,0,7,2.3333,0,yes
5,19,2,8,3,0,3,6,4,19,0,7,3.1667,1,yes
4,15,2,7,3,0,3,5,4,15,0,7,3,1,yes
3,15,2,7,3,0,3,5,4,15,0,7,3,1,no
2,14,2,1,1,0,5,1,1,14,0,14,14,0,no
1,14,2,1,1,0,5,1,1,14,0,14,14,0,no
4,14,2,1,1,0,5,1,1,14,0,14,14,0,no
3,14,2,1,1,0,5,1,1,14,0,14,14,0,no
5,14,2,1,1,0,5,1,1,14,0,14,14,0,no
3,53,5,13,3,0,1,4,2,53,0,50,13.25,0,no
4,53,5,13,3,0,1,4,2,53,0,50,13.25,0,no
2,53,5,13,3,0,1,2,1,53,0,50,26.5,0,no
5,53,5,13,3,0,1,4,2,53,0,50,13.25,0,no
3,39,1,15,4,0,0,3,2,39,0,33,13,0,no
4,39,1,15,4,0,0,3,2,39,0,33,13,1,no
5,39,1,15,4,0,0,3,2,39,0,33,13,1,no
3,10,2,1,3,0,2,2,2,10,0,10,5,0,yes
4,10,2,1,3,0,2,3,3,10,0,10,3.3333,0,no
5,10,2,1,3,0,2,3,3,10,0,10,3.3333,1,no
3,16,0,5,2,0,0,6,2,17,1,8,3,0,no
4,16,0,5,2,0,0,6,2,17,1,8,3,1,yes
5,16,0,5,2,0,0,6,2,17,1,8,3,1,yes
5,50,2,12,4,0,15,1,1,50,0,50,50,0,no
1,10,2,1,3,0,2,1,1,10,0,10,10,0,no
2,10,2,1,3,0,2,2,2,10,0,10,5,0,no
3,4,0,2,2,0,0,1,1,4,0,4,4,0,no
4,4,0,2,2,0,0,1,1,4,0,4,4,0,no
5,4,0,2,2,0,0,1,1,4,0,4,4,0,no
4,9,1,2,3,0,1,1,1,9,0,9,9,0,no
5,9,1,2,3,0,1,1,1,9,0,9,9,0,no
5,36,0,10,1,0,3,1,1,36,0,36,36,0,no
4,36,0,10,1,0,3,1,1,36,0,36,36,0,no
5,27,0,11,1,0,1,1,1,27,0,27,27,0,no
4,27,0,11,1,0,1,1,1,27,0,27,27,0,no
4,1,7,0,0,0,0,1,1,1,0,1,1,0,no
3,1,7,0,0,0,0,1,1,1,0,1,1,0,no
5,1,7,0,0,0,0,1,1,1,0,1,1,0,no
1,9,1,1,1,0,2,1,1,9,0,9,9,0,no
5,31,2,9,4,0,4,2,1,31,0,30,15.5,0,no
3,30,2,8,3,0,4,1,1,30,0,30,30,0,no
4,30,2,8,3,0,4,1,1,30,0,30,30,0,no
5,33,0,5,3,0,7,3,2,36,3,36,13,1,no
4,33,0,5,3,0,7,3,2,36,3,36,13,1,no
3,33,0,5,3,0,7,3,2,36,3,36,13,0,no
4,13,2,6,1,0,0,1,1,13,0,13,13,0,no
5,13,2,6,1,0,0,1,1,13,0,13,13,0,no
5,62,0,20,6,0,7,1,1,62,0,62,62,0,no
4,62,0,20,6,0,7,1,1,62,0,62,62,0,no
2,13,0,4,1,0,1,1,1,9,0,9,9,0,yes
3,11,0,3,1,0,1,4,1,11,2,9,3.25,0,no
1,13,0,4,1,0,1,1,1,9,0,9,9,0,no
4,11,0,3,1,0,1,4,1,11,2,9,3.25,1,no
5,11,0,3,1,0,1,4,1,11,2,9,3.25,1,no
1,56,1,17,5,0,6,1,1,56,0,56,56,0,no
3,56,1,17,5,0,6,2,2,56,0,56,28,0,no
2,56,1,17,5,0,6,2,2,56,0,56,28,0,no
2,17,1,4,3,0,3,2,2,17,0,9,8.5,0,no
1,17,1,4,3,0,3,2,2,17,0,9,8.5,0,no
5,17,1,4,3,0,3,2,2,17,0,9,8.5,0,no
4,17,1,4,3,0,3,2,2,17,0,9,8.5,0,no
3,17,1,4,3,0,3,2,2,17,0,9,8.5,0,no
5,69,1,4,1,0,25,4,2,69,0,61,17.25,1,no
3,69,1,4,1,0,25,3,1,69,0,61,23,1,no
4,69,1,4,1,0,25,3,1,69,0,61,23,1,no
2,69,1,4,1,0,25,3,1,69,0,61,23,0,no
2,21,5,7,3,0,2,1,1,22,0,22,22,0,no
1,21,5,7,3,0,2,1,1,22,0,22,22,0,no
4,46,3,12,5,0,8,3,1,47,1,47,16,1,no
5,46,3,12,5,0,8,3,1,47,1,47,16,1,no
3,46,3,12,5,0,8,3,1,47,1,47,16,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,10,1,2,2,0,0,2,1,10,0,6,5,1,no
5,10,1,2,2,0,0,2,1,10,0,6,5,1,no
3,10,1,2,2,0,0,2,1,10,0,6,5,0,no
5,23,1,10,2,0,2,1,1,23,0,23,23,0,no
4,23,1,10,2,0,2,1,1,23,0,23,23,0,no
1,19,1,2,1,0,5,2,1,22,3,22,12.5,0,no
5,49,2,6,2,0,14,7,1,64,15,39,11.2857,1,no
4,49,2,6,2,0,14,7,1,64,15,39,11.2857,1,no
3,49,2,6,2,0,14,7,1,64,15,39,11.2857,0,no
5,10,1,2,2,0,0,1,1,10,0,10,10,0,no
2,8,1,2,2,0,2,1,1,8,0,8,8,0,no
4,10,1,2,2,0,0,1,1,10,0,10,10,0,no
3,10,1,2,2,0,0,1,1,10,0,10,10,0,no
5,38,0,5,2,0,2,2,1,38,0,38,19,1,no
4,38,0,5,2,0,2,2,1,38,0,38,19,1,no
3,38,0,5,2,0,2,2,1,38,0,38,19,0,no
1,13,0,3,1,0,4,1,1,13,0,13,13,0,no
2,23,0,7,3,0,3,3,1,23,0,21,7.6667,0,yes
4,26,0,7,3,0,3,5,1,26,0,21,5.2,1,no
3,26,0,7,3,0,3,5,1,26,0,21,5.2,1,no
5,26,0,7,3,0,3,5,1,26,0,21,5.2,1,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,9,6,1,1,0,1,1,1,9,0,9,9,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
5,33,6,5,3,0,9,1,1,33,0,33,33,0,no
4,33,6,5,3,0,9,1,1,33,0,33,33,0,no
3,33,6,5,3,0,9,1,1,33,0,33,33,0,no
5,32,2,5,2,0,6,4,3,32,0,29,8,0,no
2,32,2,5,2,0,6,4,3,32,0,29,8,0,no
4,39,0,11,5,0,4,1,1,39,0,39,39,0,no
5,39,0,11,5,0,4,1,1,39,0,39,39,0,no
4,32,2,5,2,0,6,4,3,32,0,29,8,0,no
3,32,2,5,2,0,6,4,3,32,0,29,8,0,no
5,13,1,2,1,0,3,1,1,13,0,13,13,0,no
2,13,1,2,1,0,3,1,1,13,0,13,13,0,no
3,13,1,2,1,0,3,1,1,13,0,13,13,0,no
4,13,1,2,1,0,3,1,1,13,0,13,13,0,no
4,12,2,1,1,0,3,4,2,14,2,8,4,0,no
3,12,2,1,1,0,3,4,2,14,2,8,4,0,no
2,12,2,1,1,0,3,4,2,14,2,8,4,0,no
5,12,2,1,1,0,3,4,2,14,2,8,4,0,no
1,28,2,7,3,0,0,1,1,2,0,2,2,0,no
4,32,4,6,3,0,4,4,2,25,0,18,6.25,1,no
3,32,4,6,3,0,4,4,2,25,0,18,6.25,0,no
5,32,4,6,3,0,4,4,2,25,0,18,6.25,1,no
2,31,4,6,3,0,4,1,1,18,0,18,18,0,yes
1,31,4,6,3,0,4,1,1,18,0,18,18,0,yes
5,16,7,2,1,0,1,1,1,16,0,16,16,0,no
5,16,1,7,1,0,0,4,1,16,0,10,4,0,no
4,16,1,7,1,0,0,4,1,16,0,10,4,0,no
3,16,1,7,1,0,0,4,1,16,0,10,4,0,no
4,2,8,0,0,0,1,2,1,2,0,2,1,1,no
5,2,8,0,0,0,1,2,1,2,0,2,1,1,no
3,2,8,0,0,0,1,1,1,2,0,2,2,0,no
5,41,5,11,2,0,4,2,2,41,0,41,20.5,1,no
4,41,5,11,2,0,4,2,2,41,0,41,20.5,0,no
5,28,1,9,3,0,7,1,1,15,0,15,15,0,no
5,16,1,3,2,0,4,1,1,16,0,16,16,0,yes
3,16,1,3,2,0,4,1,1,16,0,16,16,0,no
4,16,1,3,2,0,4,1,1,16,0,16,16,0,no
2,16,1,3,2,0,4,1,1,16,0,16,16,0,no
3,64,1,12,3,0,12,2,1,64,0,64,32,0,no
4,64,1,12,3,0,12,2,1,64,0,64,32,1,no
5,64,1,12,3,0,12,2,1,64,0,64,32,1,no
3,25,1,8,2,0,2,4,3,25,0,11,6.25,1,yes
2,25,1,8,2,0,2,4,3,25,0,11,6.25,0,no
5,28,1,9,2,0,2,5,4,28,0,11,5.6,1,no
4,28,1,9,2,0,2,5,4,28,0,11,5.6,1,no
5,1,6,0,0,0,0,1,1,1,0,1,1,0,no
4,1,6,0,0,0,0,1,1,1,0,1,1,0,no
3,1,6,0,0,0,0,1,1,1,0,1,1,0,no
4,20,1,9,1,0,0,2,2,20,0,18,10,0,no
5,20,1,9,1,0,0,2,2,20,0,18,10,0,no
4,41,0,12,6,0,4,1,1,41,0,41,41,0,no
5,41,0,12,6,0,4,1,1,41,0,41,41,0,no
2,18,1,8,1,0,0,1,1,18,0,18,18,0,no
3,20,1,9,1,0,0,2,2,20,0,18,10,0,no
1,18,1,8,1,0,0,1,1,18,0,18,18,0,no
3,34,4,5,2,0,3,1,1,34,0,34,34,0,no
5,34,4,5,2,0,3,1,1,34,0,34,34,0,no
4,34,4,5,2,0,3,1,1,34,0,34,34,0,no
4,43,2,11,10,0,7,1,1,43,0,43,43,0,no
5,43,2,11,10,0,7,1,1,43,0,43,43,0,no
4,10,1,1,3,0,2,1,1,10,0,10,10,0,no
5,10,1,1,3,0,2,1,1,10,0,10,10,0,no
4,10,1,2,2,0,0,2,1,10,0,6,5,1,no
5,10,1,2,2,0,0,2,1,10,0,6,5,1,no
3,10,1,2,2,0,0,2,1,10,0,6,5,0,no
3,36,0,8,5,0,8,6,3,75,39,62,19,1,no
5,36,0,8,5,0,8,6,3,75,39,62,19,1,no
4,36,0,8,5,0,8,6,3,75,39,62,19,1,no
1,25,6,4,2,0,3,1,1,25,0,25,25,0,yes
2,28,6,4,2,0,3,3,2,28,0,25,9.3333,0,yes
2,35,4,10,3,0,7,1,1,35,0,35,35,0,no
5,35,4,10,3,0,7,2,2,35,0,35,17.5,1,no
3,35,4,10,3,0,7,1,1,35,0,35,35,0,yes
4,35,4,10,3,0,7,2,2,35,0,35,17.5,0,no
5,53,0,7,3,0,3,8,4,27,25,19,6.5,1,yes
3,48,0,6,3,0,3,8,4,27,25,19,6.5,0,no
4,48,0,6,3,0,3,8,4,27,25,19,6.5,1,yes
2,43,0,5,3,0,2,4,4,26,0,19,6.5,0,yes
3,23,6,3,2,0,3,5,3,28,5,25,6.6,1,no
4,23,6,3,2,0,3,5,3,28,5,25,6.6,1,yes
5,23,6,3,2,0,3,5,3,28,5,25,6.6,1,yes
5,31,2,5,2,0,2,1,1,26,0,26,26,0,no
4,31,2,5,2,0,2,1,1,26,0,26,26,0,no
3,31,2,5,2,0,2,1,1,26,0,26,26,0,no
2,27,2,8,3,0,3,3,3,27,0,27,9,0,yes
1,27,2,8,3,0,3,2,2,27,0,27,13.5,0,yes
3,42,0,10,3,0,5,1,1,42,0,42,42,0,no
4,42,0,10,3,0,5,1,1,42,0,42,42,0,yes
5,44,0,11,4,0,5,3,1,44,0,42,14.6667,0,yes
2,9,2,2,2,0,3,1,1,9,0,9,9,0,no
5,22,0,0,0,0,0,1,1,22,0,22,22,0,no
4,22,0,0,0,0,0,1,1,22,0,22,22,0,no
5,35,0,7,3,0,8,3,3,14,0,11,4.6667,0,no
4,35,0,7,3,0,8,3,3,14,0,11,4.6667,0,no
3,35,0,7,3,0,8,3,3,14,0,11,4.6667,0,no
2,35,0,7,3,0,8,2,2,14,0,11,7,0,no
4,38,0,10,5,0,1,9,4,56,55,43,12.3333,1,no
5,7,0,2,2,0,0,9,4,56,55,43,12.3333,1,no
1,43,0,11,4,0,4,1,1,3,0,3,3,0,no
1,38,0,10,4,0,5,5,3,52,0,39,10.4,0,yes
3,37,0,10,5,0,1,9,4,56,55,43,12.3333,1,no
1,28,3,7,1,0,1,3,2,28,0,28,9.3333,0,yes
2,29,3,7,1,0,1,4,3,29,0,28,7.25,0,yes
5,30,1,7,3,0,7,3,2,31,1,31,10.6667,1,no
2,31,1,8,3,0,7,1,1,31,0,31,31,0,yes
4,30,1,7,3,0,7,3,2,31,1,31,10.6667,1,no
3,30,1,7,3,0,7,3,2,31,1,31,10.6667,0,no
3,26,4,3,3,0,4,3,2,48,0,26,16,0,no
2,26,4,3,3,0,4,3,2,48,0,26,16,0,no
1,21,0,7,5,0,5,1,1,21,0,21,21,0,no
2,25,5,7,2,0,2,2,2,25,0,20,12.5,0,yes
4,3,0,1,1,0,0,1,1,3,0,3,3,1,no
5,3,0,1,1,0,0,1,1,3,0,3,3,1,no
3,3,0,1,1,0,0,1,1,3,0,3,3,0,no
5,21,3,11,2,0,0,1,1,21,0,21,21,0,no
4,21,3,11,2,0,0,1,1,21,0,21,21,0,no
5,10,0,1,1,0,1,2,2,10,0,10,5,0,no
4,10,0,1,1,0,1,2,2,10,0,10,5,0,no
5,34,1,6,4,0,7,1,1,34,0,34,34,0,no
2,34,1,6,4,0,7,1,1,34,0,34,34,0,no
3,34,1,6,4,0,7,1,1,34,0,34,34,0,no
4,34,1,6,4,0,7,1,1,34,0,34,34,0,no
2,17,5,7,2,0,4,2,1,17,0,17,8.5,0,no
4,17,5,7,2,0,4,3,2,17,0,17,5.6667,0,no
3,17,5,7,2,0,4,3,2,17,0,17,5.6667,0,no
5,17,5,7,2,0,4,3,2,17,0,17,5.6667,0,no
5,69,2,19,4,0,7,1,1,69,0,69,69,0,no
4,69,2,19,4,0,7,1,1,69,0,69,69,0,no
5,1,0,0,0,0,0,1,1,1,0,1,1,0,no
4,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,1,0,0,0,0,0,1,1,1,0,1,1,0,no
2,1,0,0,0,0,0,1,1,1,0,1,1,0,no
1,1,0,0,0,0,0,1,1,1,0,1,1,0,no
3,45,1,12,6,0,8,1,1,45,0,45,45,0,no
5,45,1,12,6,0,8,1,1,45,0,45,45,1,no
4,45,1,12,6,0,8,1,1,45,0,45,45,1,no
5,25,6,3,1,0,7,1,1,25,0,25,25,0,no
2,25,6,3,1,0,7,1,1,25,0,25,25,0,no
1,25,6,3,1,0,7,1,1,25,0,25,25,0,no
4,25,6,3,1,0,7,1,1,25,0,25,25,0,no
3,25,6,3,1,0,7,1,1,25,0,25,25,0,no
4,7,4,1,2,0,1,4,2,23,16,20,9.75,1,no
3,7,4,1,2,0,1,4,2,23,16,20,9.75,0,no
5,7,4,1,2,0,1,4,2,23,16,20,9.75,1,no
2,8,0,2,3,0,2,1,1,8,0,8,8,0,no
1,8,0,2,3,0,2,1,1,8,0,8,8,0,no
3,8,0,2,3,0,2,1,1,8,0,8,8,0,no
5,8,1,2,2,0,1,5,2,61,53,53,22.8,1,no
4,60,1,14,4,0,17,4,2,61,1,53,15.5,1,yes
3,60,1,14,4,0,17,4,2,61,1,53,15.5,1,no
2,53,1,14,4,0,16,2,1,53,0,53,26.5,0,yes
4,1,6,0,0,0,0,1,1,1,0,1,1,0,no
5,1,6,0,0,0,0,1,1,1,0,1,1,0,no
3,1,6,0,0,0,0,1,1,1,0,1,1,0,no
4,3,7,1,1,0,0,1,1,3,0,3,3,0,yes
3,3,7,1,1,0,0,1,1,3,0,3,3,0,no
5,3,7,1,1,0,0,1,1,3,0,3,3,0,yes
3,22,2,6,3,0,2,4,1,22,4,17,6.5,0,no
2,25,2,8,3,0,3,1,1,17,0,17,17,0,yes
5,22,2,6,3,0,2,4,1,22,4,17,6.5,1,no
4,22,2,6,3,0,2,4,1,22,4,17,6.5,1,no
4,42,2,12,6,0,7,2,1,42,0,40,21,0,no
5,42,2,12,6,0,7,2,1,42,0,40,21,0,no
2,42,2,12,6,0,7,2,1,42,0,40,21,0,no
3,42,2,12,6,0,7,2,1,42,0,40,21,0,no
1,42,2,12,6,0,7,2,1,42,0,40,21,0,no
4,1,6,0,0,0,0,1,1,1,0,1,1,0,no
3,1,6,0,0,0,0,1,1,1,0,1,1,0,no
5,1,6,0,0,0,0,1,1,1,0,1,1,0,no
1,25,2,8,3,0,3,1,1,17,0,17,17,0,no
3,33,3,3,2,0,4,3,3,33,0,26,11,0,no
2,32,3,2,1,0,4,2,2,32,0,26,16,0,no
1,32,3,2,1,0,4,2,2,32,0,26,16,0,no
2,13,2,5,4,0,3,2,2,13,0,12,6.5,0,no
3,13,2,5,4,0,3,2,2,13,0,12,6.5,1,no
4,13,2,5,4,0,3,2,2,13,0,12,6.5,1,no
5,13,2,5,4,0,3,2,2,13,0,12,6.5,1,no
3,15,1,1,1,0,6,4,3,15,0,14,3.75,1,no
4,15,1,1,1,0,6,4,3,15,0,14,3.75,1,no
1,14,1,1,1,0,6,2,2,14,0,14,7,0,yes
2,15,1,1,1,0,6,3,3,15,0,14,5,0,yes
5,15,1,1,1,0,6,4,3,15,0,14,3.75,1,no
3,53,1,12,4,0,16,3,1,53,0,29,17.6667,0,no
4,53,1,12,4,0,16,3,1,53,0,29,17.6667,1,no
2,29,1,7,2,0,8,1,1,29,0,29,29,0,yes
5,53,1,12,4,0,16,3,1,53,0,29,17.6667,1,no
2,14,1,1,1,0,8,1,1,14,0,14,14,0,yes
3,14,1,1,1,0,8,2,2,14,0,14,7,0,no
1,14,1,1,1,0,8,1,1,14,0,14,14,0,yes
4,14,1,1,1,0,8,2,2,14,0,14,7,1,no
5,14,1,1,1,0,8,2,2,14,0,14,7,1,no
4,19,0,11,9,0,6,3,2,19,0,10,6.3333,0,no
3,19,0,11,9,0,6,3,2,19,0,10,6.3333,0,no
2,10,0,7,7,0,5,1,1,10,0,10,10,0,no
5,19,0,11,9,0,6,3,2,19,0,10,6.3333,0,no
5,9,0,1,1,0,1,1,1,9,0,9,9,0,no
4,9,0,1,1,0,1,1,1,9,0,9,9,0,no
3,9,0,1,1,0,1,1,1,9,0,9,9,0,no
2,9,0,1,1,0,1,1,1,9,0,9,9,0,no
1,9,0,1,1,0,1,1,1,9,0,9,9,0,no
5,25,2,10,4,0,7,1,1,25,0,25,25,0,no
1,27,1,7,3,0,8,3,2,33,6,33,13,0,no
2,108,1,23,5,0,41,4,2,114,6,81,30,0,no
5,108,1,23,5,0,41,5,3,114,6,81,24,1,no
3,108,1,23,5,0,41,4,2,114,6,81,30,0,yes
4,108,1,23,5,0,41,5,3,114,6,81,24,0,no
4,33,3,5,2,0,5,3,3,33,0,26,11,0,no
5,33,3,5,2,0,5,3,3,33,0,26,11,1,no
3,33,3,5,2,0,5,2,2,33,0,26,16.5,0,yes
1,42,4,10,3,0,10,1,1,42,0,42,42,0,no
2,42,4,10,3,0,10,1,1,42,0,42,42,0,no
3,49,1,24,1,0,0,8,2,49,0,35,6.125,0,no
2,41,1,20,1,0,0,4,2,41,0,35,10.25,0,no
5,53,1,26,1,0,0,9,2,53,0,35,5.8889,0,yes
4,49,1,24,1,0,0,8,2,49,0,35,6.125,0,yes
1,39,1,19,1,0,0,3,2,39,0,35,13,0,no
2,11,0,3,2,0,1,3,3,11,0,6,3.6667,0,no
3,11,0,3,2,0,1,3,3,11,0,6,3.6667,0,no
4,11,0,3,2,0,1,3,3,11,0,6,3.6667,0,no
5,11,0,3,2,0,1,3,3,11,0,6,3.6667,0,no
1,11,0,3,2,0,1,3,3,11,0,6,3.6667,0,no
5,4,0,1,1,0,0,1,1,4,0,4,4,1,no
4,4,0,1,1,0,0,1,1,4,0,4,4,1,no
3,4,0,1,1,0,0,1,1,4,0,4,4,0,no
4,4,0,1,1,0,0,1,1,4,0,4,4,0,no
5,27,1,8,3,0,4,1,1,25,0,25,25,0,no
5,4,0,1,1,0,0,1,1,4,0,4,4,0,no
2,4,0,1,1,0,0,1,1,4,0,4,4,0,no
3,4,0,1,1,0,0,1,1,4,0,4,4,0,no
1,4,0,1,1,0,0,1,1,4,0,4,4,0,no
1,26,1,8,3,0,1,2,2,26,0,26,13,0,yes
2,28,1,8,3,0,1,3,3,28,0,26,9.3333,0,no
5,25,5,7,1,0,1,8,4,30,5,14,4.375,1,no
2,25,5,7,2,0,2,3,2,25,0,14,8.3333,0,yes
4,22,1,1,1,0,11,3,3,22,0,22,7.3333,1,no
5,22,1,1,1,0,11,3,3,22,0,22,7.3333,1,no
2,22,1,1,1,0,11,2,2,22,0,22,11,0,yes
3,22,1,1,1,0,11,3,3,22,0,22,7.3333,0,no
5,33,3,4,2,0,7,3,2,34,1,29,11.6667,1,no
4,28,3,3,2,0,7,2,2,29,1,29,15,1,yes
3,28,3,3,2,0,7,2,2,29,1,29,15,0,no
2,29,3,3,2,0,8,1,1,29,0,29,29,0,yes
1,22,1,1,1,0,11,2,2,22,0,22,11,0,yes
1,30,1,14,2,0,0,1,1,30,0,30,30,0,no
